id,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,race,gender
35528,,,,,,,,White,F
110,,0.0000,,,8,4,0,Black,M
27042,,0.0000,,,0,0,2,White,M
358,,0.0000,,,0,0,6,White,M
4212,0.0000,0.0000,0.0000,,50,2,0,Hispanic,M
6249,51.2833,0.0000,0.0000,,7,3,0,Black,M
8602,79.6284,0.0000,98.6031,,13,4,3,Black,F
6925,63.8338,0.0000,0.0000,,21,1,6,White,M
6813,65.7744,0.0000,86.1431,76.0847,9,0,2,White,M
7996,49.6484,0.0000,86.1431,85.8626,10,4,0,White,M
2218,,0.0000,,,0,0,1,White,M
5155,,0.0000,,,0,0,1,White,M
7068,,0.0000,,,0,0,1,White,M
31661,,0.0000,,,0,0,0,White,M
4686,,0.0000,,,0,0,0,White,M
23083,35.3856,0.0000,82.9825,0.0000,7,2,1,Black,F
28249,93.7136,0.0000,95.5295,74.9344,65,16,0,Black,M
7600,,0.0000,,,0,0,6,White,M
16029,,0.0000,,,0,0,4,White,M
17652,,0.0000,,,0,0,4,White,M
25544,,0.0000,,,0,0,3,White,M
21173,,0.0000,,,0,0,6,White,M
25244,,0.0000,,,0,0,4,White,M
25604,,0.0000,,,0,0,4,White,M
4193,55.3610,40.1028,96.5037,54.5494,9,4,1,Hispanic,M
4198,55.7350,64.3013,76.1654,0.0000,13,1,1,White,F
2128,0.0000,71.6014,74.3243,52.0161,4,3,3,Black,M
2910,48.4162,37.2881,87.8324,52.2643,25,4,2,Black,M
3321,48.4162,60.1602,0.0000,52.2643,13,1,3,White,M
28721,28.1711,60.2272,0.0000,0.0000,8,2,0,Black,F
28142,29.8703,72.8842,0.0000,63.2258,1,1,1,Asian/Pacific,M
26600,90.3622,98.0515,89.3568,98.9516,9,1,2,White,M
27997,98.3514,98.7276,77.5297,94.4851,31,1,7,White,M
35537,,,,,,,,White,M
29268,68.3027,51.2984,87.8324,52.2643,10,3,1,Hispanic,F
29585,53.6919,61.1795,73.9405,68.6414,22,3,3,White,M
25767,0.0000,0.0000,0.0000,0.0000,9,1,0,White,M
27911,34.0757,44.0280,93.3081,0.0000,9,4,6,Black,M
10996,78.1759,67.4729,0.0000,69.1171,37,1,4,White,M
11935,33.5897,66.7560,0.0000,57.1587,7,1,2,White,F
10694,96.0935,70.0057,96.5959,76.7021,47,5,5,Black,M
18727,92.8763,72.6965,97.1020,74.5280,26,4,3,White,M
21786,32.4986,48.2587,70.9547,66.7011,4,1,7,White,M
29249,60.3726,67.7081,84.7933,46.2156,11,1,5,White,M
27288,26.1860,38.2284,69.8276,38.9028,15,1,1,Black,M
30511,44.3592,45.4581,96.2228,45.9038,19,4,2,Black,M
30660,63.6984,70.4696,0.0000,38.9028,13,2,2,Black,F
32410,79.7738,75.8741,0.0000,49.1036,29,0,3,Black,M
34535,,,,,,,,White,M
26041,,0.0000,,,0,0,0,White,M
10881,,0.0000,,,0,0,0,White,M
13833,,0.0000,,,0,0,3,White,M
16255,0.0000,89.7306,95.0120,84.8122,1,1,1,Asian/Pacific,M
18773,83.3018,99.6474,90.7614,89.7424,13,1,4,White,M
20191,,0.0000,,,0,0,3,White,M
14881,,0.0000,,,0,0,4,Black,M
17195,,0.0000,,,0,0,6,White,M
18028,,0.0000,,,0,0,1,White,M
21008,,0.0000,,,0,0,6,White,M
31908,83.7403,78.8239,0.0000,49.1036,26,1,1,White,M
35229,,,,,,,,White,M
32023,91.8328,96.0475,96.4271,99.0242,19,1,5,White,M
31939,57.7487,52.0490,79.9133,0.0000,16,3,0,Black,M
21731,,0.0000,,,0,0,2,Black,M
25183,,0.0000,,,0,0,2,White,M
26564,,0.0000,,,0,0,2,White,M
28453,,0.0000,,,0,0,4,Black,M
29107,,0.0000,,,0,0,1,White,M
26754,,,,,0,0,0,Black,M
30516,,0.0000,,,0,0,1,Black,M
31511,,0.0000,,,0,0,1,White,M
7488,64.8851,72.9777,0.0000,54.2818,7,0,6,White,F
7976,0.0000,52.5750,0.0000,0.0000,6,0,2,White,M
23117,41.5139,71.3491,79.9133,67.9110,13,0,1,White,M
31574,,0.0000,,,0,0,2,White,M
2775,,0.0000,,,0,0,2,White,M
3636,,0.0000,,,0,0,2,White,M
31058,,0.0000,,,9,0,1,Native American/Alaskan Native,M
18177,,0.0000,,,1,0,0,Black,M
6491,,0.0000,,,1,0,0,White,M
6033,,0.0000,,,0,0,3,White,M
9830,,0.0000,,,0,0,1,White,M
28466,,0.0000,,,4,0,3,White,M
3832,,0.0000,,,13,0,3,White,M
6500,30.6933,48.0438,0.0000,60.3771,4,0,9,Black,M
8874,65.8651,64.6836,0.0000,77.7919,15,0,2,White,F
8723,46.8535,0.0000,78.9697,0.0000,6,0,0,Black,F
8445,35.6089,47.3591,0.0000,38.9028,9,0,3,White,F
19693,24.1180,51.3407,0.0000,0.0000,7,0,5,Black,M
6273,24.1180,80.4800,0.0000,63.0035,7,0,7,White,F
11053,67.2115,92.8292,0.0000,86.1398,6,0,4,Hispanic,M
13903,69.1001,81.1463,79.9133,67.9110,13,0,15,White,F
35251,,,,,,,,White,F
7317,,0.0000,,,2,1,1,White,M
28861,0.0000,0.0000,0.0000,,9,0,1,White,M
4643,,0.0000,,,4,0,6,White,M
7443,89.7713,71.1069,0.0000,75.6446,22,0,1,White,M
18493,,0.0000,,,3,0,4,Black,M
35443,,,,,,,,Black,M
14265,0.0000,0.0000,0.0000,64.8877,3,0,1,White,F
22747,,0.0000,,,1,1,3,White,M
3608,,0.0000,,,2,0,1,White,M
8875,,0.0000,,,1,0,1,White,M
15199,58.3289,92.5732,0.0000,75.6996,3,0,1,White,M
21531,,,,,0,0,0,Black,M
29019,,,,,0,0,0,White,F
5210,77.8942,90.2121,97.8655,96.3812,3,0,3,White,M
13392,,,,,0,0,0,Black,M
7557,,,,,0,0,0,Black,M
22095,,0.0000,,,0,0,3,White,M
30110,,0.0000,,,0,0,1,Black,M
28929,,0.0000,,,0,0,2,Black,M
27586,,,,,0,0,4,White,M
25617,,,,,0,0,0,White,F
22616,,,,,0,0,0,Hispanic,F
16501,,,,,0,0,0,Asian/Pacific,M
2969,,,,,0,0,0,Black,F
4825,,,,,0,0,0,White,M
14768,,,,,0,0,0,White,M
17976,,,,,0,0,0,White,F
35527,,,,,,,,Black,F
29239,,,,,0,0,4,Hispanic,F
2055,,,,,0,0,0,White,M
19792,,,,,0,0,0,Black,F
4811,,,,,0,0,0,White,M
17448,,,,,0,0,0,White,F
19057,,0.0000,,,0,0,0,White,M
11102,,,,,0,0,1,Black,F
6884,,,,,0,0,0,White,F
23147,,,,,0,0,0,White,M
9846,,,,,0,0,0,White,M
10850,,,,,0,0,0,White,F
10256,,,,,0,0,0,Hispanic,M
7608,,,,,0,0,0,White,M
15484,,,,,0,0,0,White,F
20285,,,,,0,0,0,Black,F
29626,,,,,0,0,0,White,M
29365,,,,,0,0,0,Hispanic,M
28240,,,,,0,0,6,Black,M
19766,,,,,0,0,0,White,M
21668,,,,,0,0,1,White,M
15764,,,,,0,0,0,White,F
28209,,,,,0,0,0,Black,F
177,,,,,0,0,0,Hispanic,M
4121,,,,,0,0,0,White,F
18533,,,,,0,0,0,White,F
679,,,,,0,0,0,Black,M
3604,,,,,0,0,0,White,M
23796,,,,,0,0,0,Hispanic,M
1481,,,,,0,0,0,White,M
24611,,,,,0,0,0,White,M
21166,,,,,0,0,3,White,M
30191,,,,,0,0,0,Black,F
24570,,0.0000,,,0,0,4,White,M
17514,,0.0000,,,0,0,0,White,M
27004,,0.0000,,,0,0,1,White,M
15888,,0.0000,,,0,0,1,White,M
23143,,0.0000,,,0,0,0,Black,M
16057,,0.0000,,,0,0,1,White,M
8932,,0.0000,,,0,0,2,White,M
12560,,0.0000,,,0,0,2,White,M
16803,,0.0000,,,0,0,1,White,M
18267,,0.0000,,,0,0,3,White,M
5182,,0.0000,,,0,0,4,White,M
3272,0.0000,58.5306,0.0000,0.0000,0,0,0,White,M
18905,,0.0000,,,0,0,4,White,M
9834,,0.0000,,,0,0,0,White,M
17323,,0.0000,,,0,0,1,White,M
35531,,,,,,,,White,M
28271,,0.0000,,,0,0,3,Black,M
1856,,0.0000,,,0,0,3,White,M
7661,,0.0000,,,0,0,6,White,M
31310,,0.0000,,,0,0,6,White,M
4838,,0.0000,,,0,0,1,White,M
7492,,0.0000,,,0,0,1,White,M
30421,,0.0000,,,0,0,1,White,F
6134,,0.0000,,,0,0,1,White,M
28984,,0.0000,,,1,1,6,White,M
11991,,0.0000,,,8,5,2,White,M
32383,99.5465,99.7995,88.0855,98.5589,47,0,3,Hispanic,M
24275,0.0000,0.0000,0.0000,82.6889,6,1,1,Black,M
2892,0.0000,0.0000,92.1642,,11,1,0,Black,M
12129,26.8430,0.0000,0.0000,0.0000,2,0,5,White,M
1003,,,,,1,1,3,White,F
18489,,0.0000,,,1,0,0,White,M
3461,0.0000,0.0000,0.0000,0.0000,5,0,0,White,M
29994,0.0000,0.0000,0.0000,0.0000,4,0,0,White,F
9939,87.6941,0.0000,0.0000,83.3369,8,0,0,White,M
21130,,0.0000,,,2,2,0,White,M
20892,,0.0000,,,1,1,0,White,M
30151,,0.0000,,,5,0,0,Black,M
27700,57.4463,0.0000,0.0000,57.2904,9,2,0,White,M
31632,,0.0000,,,1,1,0,White,M
2791,,0.0000,,,4,2,0,White,M
31041,0.0000,0.0000,0.0000,,5,1,0,White,M
18071,,0.0000,,,8,1,0,Black,M
8578,99.7778,72.3559,93.8909,92.5878,68,4,2,White,M
20866,32.7611,53.9934,0.0000,46.4853,7,0,5,White,M
28353,0.0000,0.0000,94.7200,,3,1,0,Black,M
14752,40.7622,60.5346,86.4541,61.6191,10,1,2,White,M
5090,68.7755,0.0000,0.0000,82.9025,15,1,0,Hispanic,M
16171,95.9508,0.0000,99.7808,82.8812,29,10,0,Black,M
422,99.5391,83.2392,98.5641,90.4490,39,4,0,Hispanic,M
3445,85.5877,0.0000,98.6114,75.6790,23,6,0,Black,F
1466,49.1309,51.8342,80.6075,64.1070,14,1,0,White,M
25084,50.4693,90.9347,0.0000,66.3147,1,0,0,White,M
23936,36.9634,0.0000,88.7374,57.2526,18,6,0,Black,M
10877,73.9335,58.9818,91.0032,54.8746,29,6,3,Black,F
30842,51.2048,56.5111,97.6520,68.6266,27,11,1,Black,F
29896,92.0432,79.6650,70.6669,54.7541,42,1,3,White,M
31801,87.5224,79.8169,61.1521,38.9028,21,1,3,Hispanic,M
31989,92.1417,40.6961,0.0000,38.9028,28,2,2,White,M
31999,96.7760,87.9451,0.0000,67.9110,36,1,1,Hispanic,M
32002,69.1001,52.2237,79.9133,38.9028,18,2,2,Black,F
4982,52.8300,54.0416,92.5502,50.5072,12,2,2,Black,F
6088,95.7973,92.6715,92.7455,75.6461,30,4,1,White,M
12010,44.6105,70.4345,0.0000,46.2271,12,1,2,Hispanic,M
25259,24.1180,56.9420,0.0000,38.9028,13,1,5,Black,M
29445,93.9556,88.9739,0.0000,83.9328,53,2,2,Hispanic,M
392,26.1860,41.1222,93.9306,38.9028,7,4,1,Black,F
16184,60.0658,63.0371,84.3233,70.5946,14,4,1,Black,M
6850,90.2482,97.1375,97.3640,86.3554,18,2,2,Hispanic,M
3307,93.0453,81.8450,76.1654,80.8315,43,2,1,White,M
16345,42.9586,52.4956,87.6897,54.3876,27,8,1,Black,M
14286,0.0000,53.3820,77.2503,57.2463,8,2,3,White,M
22135,95.3400,91.4859,79.5577,99.8623,17,2,1,Black,M
8562,99.9778,0.0000,99.8056,64.3694,175,6,0,White,M
12074,99.9512,86.6590,98.0540,76.6243,80,5,0,Hispanic,M
8930,72.2076,84.3745,80.2234,79.5518,8,1,0,Black,M
2944,41.3006,0.0000,0.0000,74.7104,14,3,0,Black,M
14659,46.1602,0.0000,85.9377,48.3767,18,5,0,Black,M
16714,56.8567,88.1554,91.5039,74.2823,6,1,3,Hispanic,M
35451,,,,,,,,White,M
375,0.0000,0.0000,0.0000,,2,0,0,Black,M
3063,39.5622,62.0356,71.7677,48.1373,7,1,1,Black,F
16042,94.7965,85.2424,0.0000,57.5207,18,1,3,White,F
9373,73.6714,66.3915,0.0000,64.8813,24,1,1,White,M
15625,67.9069,81.5626,95.3574,64.3374,18,3,0,White,M
35290,,,,,,,,Asian/Pacific,M
6369,40.1688,0.0000,95.8634,60.1994,7,4,0,Black,F
14397,,0.0000,,,2,1,0,White,M
368,28.9750,60.5586,77.2887,57.2904,8,2,0,Black,F
6468,87.4836,71.4510,88.2282,82.9892,35,4,0,Hispanic,M
7210,93.9608,90.4848,0.0000,87.1506,18,1,0,White,M
8916,36.6075,64.7569,76.8944,56.9882,18,2,0,Black,M
26615,0.0000,82.6861,85.5189,69.5073,1,1,0,Black,F
30928,73.8768,92.1799,99.5224,86.2994,2,1,0,Black,M
6,38.7292,56.2513,89.6420,70.4844,6,2,0,White,M
17523,40.9504,47.8230,73.3421,0.0000,6,2,2,Black,F
24016,43.3760,62.2695,88.5245,54.7423,25,1,6,White,M
26757,,,,,1,1,0,Black,M
24236,61.1015,84.5785,0.0000,54.7050,7,2,4,Black,M
12595,75.3854,59.4201,95.3537,50.2838,32,8,2,Black,M
24029,34.1605,70.9456,86.7423,67.1618,7,1,4,Hispanic,M
14415,64.3863,49.6551,70.9345,46.1697,28,4,1,Black,M
14566,0.0000,45.9834,0.0000,54.8689,7,1,9,White,M
22267,0.0000,59.4494,0.0000,46.3476,10,3,2,Hispanic,M
28934,32.6248,37.4229,0.0000,46.3476,20,3,1,White,M
3814,86.3763,70.7148,79.9133,72.1094,20,1,5,Hispanic,M
3826,41.5139,41.2138,0.0000,49.1036,6,1,8,White,M
35425,,,,,,,,White,M
31858,73.6745,76.7539,0.0000,49.1036,15,1,1,Hispanic,M
31795,73.6047,95.4135,0.0000,99.6596,8,0,11,White,M
31933,39.4060,87.5150,72.1846,56.6663,4,0,17,White,M
31875,32.3351,85.7619,0.0000,97.3845,1,0,0,White,M
31809,86.0873,99.7186,86.7152,97.2881,8,0,1,Hispanic,M
31963,35.0409,93.9354,0.0000,88.9311,2,0,6,White,M
32157,35.1754,88.4465,0.0000,98.3944,1,0,1,Black,F
32179,64.8146,78.7334,0.0000,61.0519,6,0,5,Black,F
32187,57.3351,92.5413,0.0000,70.7307,4,0,3,Hispanic,M
20605,0.0000,0.0000,0.0000,,2,0,4,White,M
32206,61.9992,62.6120,61.1521,0.0000,24,0,2,Black,M
34599,,,,,,,,Hispanic,M
15242,26.6420,0.0000,0.0000,0.0000,4,0,4,White,M
9784,45.3555,0.0000,0.0000,0.0000,12,2,4,White,M
6534,,0.0000,,,7,4,0,Black,M
8147,,0.0000,,,1,1,0,Black,M
31734,,0.0000,,,2,1,0,White,M
12796,0.0000,0.0000,0.0000,0.0000,4,0,0,Black,F
28673,,0.0000,,,3,1,0,Black,M
18357,,0.0000,,,1,1,0,White,M
5900,0.0000,0.0000,0.0000,,2,0,0,White,M
19162,0.0000,0.0000,0.0000,,1,0,0,White,M
15690,,0.0000,,,2,0,2,White,M
5080,,0.0000,,,11,3,0,Hispanic,M
15894,,0.0000,,,15,1,0,White,M
15033,,0.0000,,,1,1,1,White,M
5863,,0.0000,,,1,1,1,White,M
1529,,0.0000,,,2,0,1,White,M
8677,0.0000,98.7017,98.7414,84.4599,1,1,1,White,M
16053,,0.0000,,,2,1,0,Hispanic,M
35413,,,,,,,,Hispanic,M
15752,,0.0000,,,1,0,0,White,M
17763,,0.0000,,,1,0,0,White,M
28010,,0.0000,,,1,0,3,White,M
26198,,0.0000,,,2,0,3,White,M
13757,,0.0000,,,4,1,4,Hispanic,M
5487,,0.0000,,,1,0,2,White,M
4672,,0.0000,,,1,0,4,White,M
4989,,0.0000,,,1,1,0,Black,M
26820,,0.0000,,,2,1,0,White,M
19277,,0.0000,,,3,0,0,White,M
4970,,0.0000,,,1,0,0,Black,M
10457,,0.0000,,,1,1,0,White,M
26128,,0.0000,,,9,3,0,Black,M
19042,,0.0000,,,1,0,3,White,M
26312,,0.0000,,,11,1,1,White,M
35472,,,,,,,,White,M
15907,,0.0000,,,1,1,0,White,M
1792,,0.0000,,,3,0,1,White,M
30597,,0.0000,,,3,0,0,White,M
19330,66.0048,95.5182,98.7295,84.4530,2,1,1,White,M
10147,67.7134,77.2968,0.0000,46.1410,19,0,8,White,M
13366,52.1989,0.0000,0.0000,,5,1,6,Black,M
15647,0.0000,0.0000,0.0000,,5,1,1,Black,M
25126,87.5952,0.0000,0.0000,,33,4,2,White,M
22734,92.9710,0.0000,0.0000,,23,1,0,White,M
15902,51.3234,0.0000,0.0000,,4,0,0,White,F
19454,0.0000,0.0000,0.0000,,3,1,0,Black,F
23490,0.0000,0.0000,0.0000,,2,1,0,White,M
12928,26.3604,54.8166,0.0000,45.8017,6,0,4,White,F
23249,0.0000,0.0000,0.0000,82.8171,6,1,3,White,M
35544,,,,,,,,Hispanic,F
7943,61.9992,73.1345,0.0000,56.6663,18,1,5,Asian/Pacific,M
32174,79.7738,75.1172,0.0000,38.9028,23,0,1,White,M
8536,58.0334,0.0000,0.0000,75.6721,4,1,2,White,M
27072,47.6380,64.8252,0.0000,38.9028,17,0,4,Hispanic,M
5255,51.3384,93.5231,88.0459,84.6318,3,0,2,Hispanic,M
17556,65.1835,90.7944,85.5108,0.0000,5,1,1,Hispanic,F
260,83.4513,93.8998,0.0000,56.6663,14,0,1,Hispanic,M
7206,75.5603,79.6396,97.9686,79.4135,12,4,0,White,M
1521,0.0000,0.0000,0.0000,0.0000,1,0,1,White,M
8909,76.5264,0.0000,0.0000,59.9898,14,1,6,White,M
18978,0.0000,0.0000,0.0000,0.0000,1,0,1,Black,F
25288,,0.0000,,,11,1,2,Hispanic,M
26388,80.0966,0.0000,80.9907,0.0000,17,0,4,Hispanic,M
17611,89.9372,0.0000,91.5644,64.7085,24,1,0,Hispanic,F
18562,99.2608,98.9277,93.8701,95.7065,30,0,1,White,M
19386,73.2104,89.7848,92.4974,92.3082,4,0,0,Hispanic,M
26788,42.2058,64.2892,0.0000,82.0055,13,1,6,Black,M
286,53.8470,77.6463,89.7634,70.5733,6,0,6,Hispanic,M
18755,40.9504,78.2809,73.3421,60.0362,10,0,3,White,M
1092,44.9737,58.0522,77.2832,57.2841,7,1,4,Black,M
17438,59.5003,52.7604,99.2389,0.0000,40,16,0,Black,F
26273,69.8141,72.1571,95.1244,0.0000,13,4,0,Black,M
26950,82.5668,77.8201,77.4803,57.3470,13,1,2,Hispanic,M
20792,52.1463,0.0000,98.2151,0.0000,30,6,7,White,M
10500,60.7003,74.6344,0.0000,71.1352,16,1,2,Hispanic,M
5854,74.5838,79.2012,0.0000,52.0099,33,1,2,Hispanic,M
6091,63.8811,65.4405,0.0000,51.9913,14,2,1,White,F
867,89.2486,90.0808,0.0000,62.0720,23,1,0,Black,M
14544,26.3351,46.6838,73.2811,0.0000,5,0,3,Black,M
28887,59.0486,75.5192,73.9514,0.0000,15,1,2,White,M
13305,0.0000,58.9694,0.0000,0.0000,7,0,5,White,M
28907,0.0000,64.5737,0.0000,51.9169,5,1,0,White,M
19477,85.0865,63.4851,0.0000,77.7171,61,9,3,White,M
28575,74.0649,75.4880,0.0000,51.7246,18,1,1,White,M
18764,89.9292,97.8717,75.6926,71.0144,17,0,5,Hispanic,F
12236,56.1468,60.2164,96.5652,0.0000,24,3,1,Black,F
16274,,0.0000,,,15,2,0,Black,F
12530,39.9416,33.8102,0.0000,0.0000,6,0,1,Black,M
12904,46.1858,68.8130,91.9102,48.3884,16,2,7,White,M
13419,65.5388,78.3175,0.0000,84.6607,13,0,5,White,M
19514,65.5901,36.8589,0.0000,48.3826,8,0,5,Black,M
19856,35.6069,0.0000,92.8389,0.0000,11,2,0,Black,M
21530,76.8201,62.6173,90.9535,0.0000,56,10,0,Black,M
351,76.5049,62.3079,84.2735,60.6037,18,3,4,Asian/Pacific,M
487,90.8162,81.3714,91.7182,90.8090,15,1,1,Hispanic,M
405,49.7459,43.6695,0.0000,38.9028,12,1,0,Black,F
5276,24.1180,35.6615,79.9133,0.0000,14,1,0,Black,M
23781,81.8766,75.7864,0.0000,67.9110,32,1,3,Hispanic,M
25866,,0.0000,,,5,1,0,Black,M
3360,,0.0000,,,3,2,0,White,M
10725,,0.0000,,,2,2,0,Black,M
2681,88.9775,86.4411,0.0000,78.1176,6,1,0,Black,F
13332,,0.0000,,,3,1,0,White,M
19156,,0.0000,,,2,1,0,Black,M
26723,,0.0000,,,2,1,0,Black,M
6204,92.5409,0.0000,95.6707,0.0000,16,5,0,Black,F
14206,30.5609,0.0000,89.9068,0.0000,6,1,0,Asian/Pacific,M
19013,,0.0000,,,4,1,0,White,M
3288,,0.0000,,,6,1,2,White,M
27202,,0.0000,,,1,0,0,Hispanic,M
2167,,0.0000,,,1,0,0,White,M
23426,0.0000,0.0000,0.0000,,3,3,0,Hispanic,M
13013,0.0000,0.0000,0.0000,,13,4,6,White,F
19491,95.7960,0.0000,94.5395,,26,15,0,Black,M
22671,,,,,0,0,0,Black,M
33892,,,,,,,,Asian/Pacific,M
7589,0.0000,0.0000,0.0000,76.0847,5,0,0,Hispanic,M
27533,76.2302,0.0000,0.0000,,16,4,0,Black,M
6778,57.6080,0.0000,0.0000,0.0000,9,0,0,White,M
10823,89.6420,82.2926,98.3233,86.4263,23,1,1,White,M
8793,40.8968,86.0223,98.2406,82.8836,3,3,2,Hispanic,F
237,84.7609,0.0000,90.0336,60.1867,19,2,0,White,F
847,60.9876,96.3669,88.1451,88.5860,4,0,2,White,M
20230,0.0000,39.6006,93.5676,0.0000,11,5,3,Black,M
25608,0.0000,51.9086,0.0000,0.0000,2,1,4,White,M
20956,71.6919,67.6559,87.6703,52.1650,15,4,5,White,M
3815,82.7637,72.7595,0.0000,74.3272,28,3,7,Hispanic,M
3411,76.8213,62.1891,70.7427,0.0000,31,1,0,White,F
31393,29.2064,78.6626,0.0000,57.7601,1,0,3,White,F
13536,94.7413,47.0000,92.2017,81.7693,41,13,0,White,M
20055,70.8649,80.9070,0.0000,85.0682,4,0,0,White,M
31150,72.0599,62.7090,0.0000,48.3534,13,0,1,White,M
26447,52.6095,91.8289,0.0000,68.5741,1,0,2,White,M
30423,69.1001,46.2270,0.0000,38.9028,25,1,1,White,M
6315,61.9992,51.9848,98.3805,0.0000,38,14,9,Black,M
30876,53.0197,50.7908,61.1521,56.6663,17,1,1,White,M
5100,47.6380,63.5767,61.1521,49.1036,11,1,13,Black,M
2464,53.0197,61.3546,0.0000,49.1036,12,0,4,White,F
3714,72.0999,74.2116,0.0000,72.1094,10,0,2,White,M
34322,,,,,,,,Asian/Pacific,M
16947,0.0000,50.0857,61.1521,38.9028,1,1,4,Black,F
23609,35.6089,0.0000,0.0000,0.0000,5,1,6,Black,F
381,0.0000,0.0000,0.0000,,1,1,0,Black,F
28976,72.6596,0.0000,0.0000,,18,1,0,White,M
6158,0.0000,0.0000,0.0000,,12,5,1,White,M
12467,68.3797,0.0000,98.0332,0.0000,14,4,2,Black,M
13915,52.4813,0.0000,95.5185,0.0000,16,3,1,Hispanic,M
28723,68.7755,0.0000,88.1569,0.0000,15,2,0,Black,M
29610,76.5001,0.0000,91.2691,,5,0,4,White,F
17772,,0.0000,,,7,4,0,Black,M
346,32.5485,0.0000,90.7647,0.0000,17,10,0,Black,M
17423,53.0197,60.1255,61.1521,0.0000,11,2,3,White,F
28455,79.7244,0.0000,0.0000,,9,2,0,Black,M
10421,,0.0000,,,3,2,4,Black,M
20713,57.5668,68.4238,77.5186,0.0000,74,3,2,Black,M
24867,41.5139,31.2537,98.3805,0.0000,22,8,1,Black,M
30686,46.7951,80.5997,72.4023,0.0000,16,1,5,Black,M
15140,,0.0000,,,9,4,2,White,M
7829,57.7487,31.1964,61.1521,0.0000,17,4,1,Black,M
2607,0.0000,40.9025,0.0000,0.0000,10,2,2,Black,M
12801,0.0000,80.3247,97.3839,0.0000,1,1,3,Black,F
10707,0.0000,0.0000,0.0000,0.0000,3,1,0,Black,M
13960,0.0000,28.6214,90.5322,0.0000,16,2,0,Hispanic,F
26951,80.1855,55.2981,0.0000,0.0000,30,2,2,White,M
23644,59.7947,0.0000,0.0000,,6,1,0,White,M
27694,82.5184,65.6108,98.5310,0.0000,39,8,0,Black,F
2328,41.7189,69.7396,0.0000,0.0000,11,1,0,Black,M
15516,,0.0000,,,29,1,0,White,M
30742,0.0000,0.0000,0.0000,,11,1,0,Black,M
30875,43.0291,0.0000,87.8252,0.0000,13,1,0,Black,F
25636,,0.0000,,,4,1,2,White,M
2318,,0.0000,,,3,2,1,White,M
29321,,0.0000,,,25,3,0,White,M
16801,22.8973,71.0744,0.0000,0.0000,15,1,9,Hispanic,M
10652,50.1439,72.2687,70.9446,0.0000,9,1,9,Hispanic,F
23070,0.0000,0.0000,0.0000,,7,2,0,Black,M
2978,,0.0000,,,16,5,1,Black,M
23406,,0.0000,,,16,3,1,Hispanic,M
2628,95.7760,0.0000,0.0000,,30,3,1,White,M
5670,65.9367,0.0000,0.0000,0.0000,16,1,2,Black,M
25663,55.0846,67.9796,87.7873,0.0000,10,2,5,White,M
26851,,0.0000,,,15,4,0,Black,M
21414,,,,,1,1,4,Hispanic,M
27937,,0.0000,,,19,17,0,Black,M
8877,26.3297,50.0849,98.2541,0.0000,10,3,1,White,F
21816,38.1852,36.7602,0.0000,0.0000,17,1,5,White,M
14340,,0.0000,,,1,1,1,Black,M
30202,,0.0000,,,5,1,2,Black,F
19979,,0.0000,,,8,1,0,White,M
22480,,0.0000,,,1,1,1,Black,M
5081,,,,,2,1,0,Hispanic,M
9278,0.0000,0.0000,0.0000,,2,2,1,Black,M
4180,,0.0000,,,9,1,4,Hispanic,M
10081,,0.0000,,,7,5,0,Black,M
11866,,0.0000,,,1,1,0,Black,F
27048,,0.0000,,,1,1,2,White,M
2076,,0.0000,,,1,1,2,Black,M
25523,,0.0000,,,1,1,1,White,M
23146,,,,,1,1,0,White,M
24015,,,,,2,2,0,White,M
30812,,0.0000,,,3,1,3,Black,M
21694,,0.0000,,,1,1,0,Black,M
29285,,,,,2,1,0,Hispanic,F
16087,,,,,1,1,0,Black,M
3138,,0.0000,,,1,0,0,White,M
30924,,0.0000,,,2,1,0,Black,M
26033,,0.0000,,,1,1,6,White,M
2095,,0.0000,,,22,1,0,Black,M
8148,,0.0000,,,9,2,2,Black,M
8901,,,,,2,2,0,White,F
382,,,,,1,1,1,Black,M
25471,,0.0000,,,3,3,1,White,M
30738,,0.0000,,,15,7,2,Black,F
10841,71.1635,0.0000,85.6940,0.0000,20,4,0,Black,M
16634,0.0000,0.0000,0.0000,,1,1,2,White,F
3365,0.0000,0.0000,0.0000,,10,2,0,White,M
31765,,0.0000,,,2,1,1,White,M
2770,46.4274,0.0000,0.0000,,7,1,4,White,M
29633,,,,,1,1,0,Black,F
20966,,,,,1,1,0,White,M
167,,0.0000,,,2,1,0,White,M
9244,,0.0000,,,4,4,0,White,M
18892,0.0000,0.0000,0.0000,,4,1,0,White,F
17761,68.4589,0.0000,87.6758,0.0000,21,7,0,White,M
17713,,0.0000,,,9,2,0,Hispanic,M
30504,,0.0000,,,2,0,2,White,M
6989,,0.0000,,,1,0,4,Black,F
34178,,,,,,,,Asian/Pacific,F
8496,0.0000,0.0000,0.0000,,9,3,0,Hispanic,M
35415,,,,,,,,Hispanic,M
10465,,0.0000,,,1,0,0,White,M
28931,0.0000,0.0000,0.0000,0.0000,14,1,0,White,M
13891,71.3897,76.6788,0.0000,0.0000,15,0,2,White,F
16635,,0.0000,,,1,1,1,Black,F
10523,,0.0000,,,1,1,6,Black,M
7343,,0.0000,,,4,2,0,White,M
22350,0.0000,0.0000,0.0000,,7,4,0,White,M
